source_record_id,max_score,second_score,score_margin,predicted_label_count,predicted_labels,confidence,decision,provenance,lsr_prob_bypassing_safety_controls,lsr_prob_confined_space,lsr_prob_driving,lsr_prob_energy_isolation,lsr_prob_hot_work,lsr_prob_line_of_fire,lsr_prob_safe_mechanical_lifting,lsr_prob_work_authorization,lsr_prob_working_at_height
2023010969,0.9085,0.4152,0.4933,2,Driving | Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0084,0.034,0.9085,0.4152,0.0171,0.0004,0.0018,0.0996,0.0073
2023010982,0.113,0.0035,0.1095,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0007,0.0001,0.113,0.0001,0.0001,0.0035,0.0015,0.0016
2023021004,0.0118,0.0055,0.0063,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0002,0.0118,0.0007,0.0006,0.0,0.0002,0.0001,0.0055
2023021016,0.0111,0.0033,0.0078,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0001,0.0111,0.0002,0.0003,0.0008,0.0,0.0033
2023021061,0.755,0.1675,0.5875,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0009,0.0001,0.1675,0.0664,0.002,0.755,0.003,0.0003
2023021087,0.0011,0.0003,0.0008,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0002,0.0011,0.0003,0.0,0.0,0.0003
2023021098,0.0069,0.0013,0.0056,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0013,0.0001,0.0005,0.0069,0.0,0.0011
2023021122,0.2936,0.0008,0.2928,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0002,0.0,0.0008,0.2936,0.0001,0.0,0.0,0.0
2023021152,0.9962,0.9232,0.073,2,Hot Work | Working at Height,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0005,0.0332,0.0097,0.0267,0.9962,0.0184,0.0364,0.0412,0.9232
2023021182,0.9997,0.0712,0.9285,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0003,0.0001,0.0712,0.0149,0.0019,0.0026,0.9997,0.0075,0.0026
2023021227,0.9135,0.0271,0.8864,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0001,0.0003,0.0271,0.0063,0.0113,0.9135,0.0006,0.0002
2023021263,0.865,0.8292,0.0358,2,Safe Mechanical Lifting | Line of Fire,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0007,0.0001,0.0047,0.0013,0.0024,0.8292,0.865,0.0002,0.1476
2023021276,0.0012,0.001,0.0002,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0012,0.0,0.0,0.0004,0.0002,0.001
2023021284,1.0,0.0981,0.9019,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0009,0.0003,0.0981,0.0528,0.0023,0.026,1.0,0.0093,0.0143
2023021323,0.9536,0.9486,0.005,2,Driving | Energy Isolation,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0369,0.0251,0.9536,0.9486,0.0061,0.0025,0.0146,0.0293,0.025
2023021329,0.966,0.0193,0.9467,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0005,0.0005,0.966,0.001,0.0008,0.0023,0.001,0.0003,0.0193
2023021341,0.0465,0.0023,0.0442,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0,0.0465,0.0021,0.0,0.001,0.0023,0.0001
2023021350,0.0183,0.0038,0.0145,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0005,0.0,0.0011,0.0038,0.0015,0.0001,0.0001,0.0183
2023021351,0.0009,0.0006,0.0003,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0009,0.0001,0.0,0.0006,0.0001,0.0002
2023021471,0.0831,0.0684,0.0147,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0003,0.0096,0.0003,0.0684,0.0354,0.0003,0.0831,0.0342,0.0004
2023021486,0.5054,0.0077,0.4977,1,Safe Mechanical Lifting,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0004,0.0001,0.0039,0.0077,0.0,0.0014,0.5054,0.0003,0.0
2023021550,0.4082,0.0641,0.3441,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0003,0.0641,0.0008,0.0083,0.4082,0.001,0.0001,0.0245,0.0004
2023021560,0.8219,0.0205,0.8014,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0001,0.0026,0.0205,0.0001,0.0001,0.8219,0.0014,0.0007
2023021577,0.0693,0.0221,0.0472,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0004,0.0002,0.001,0.0221,0.0007,0.0693,0.0005,0.0,0.0032
2023021647,0.914,0.7823,0.1317,3,Hot Work | Confined Space | Work Authorization,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0074,0.7823,0.0731,0.0443,0.914,0.0039,0.0214,0.7518,0.0016
2023021692,0.1869,0.004,0.1829,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0003,0.0017,0.0013,0.1869,0.0031,0.0001,0.0009,0.004,0.0002
2023021727,0.9879,0.0474,0.9405,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0474,0.0,0.0177,0.9879,0.0006,0.0001,0.0045,0.0002
2023021752,0.8752,0.1551,0.7201,1,Working at Height,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0007,0.1551,0.0044,0.0051,0.0,0.025,0.0216,0.8752
2023021817,0.9865,0.6504,0.3361,2,Energy Isolation | Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0058,0.0184,0.0035,0.9865,0.0893,0.1422,0.6504,0.0027,0.0004
2023021826,0.9428,0.8316,0.1112,4,Confined Space | Working at Height | Work Authorization | Energy Isolation,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.1996,0.9428,0.2234,0.4195,0.3072,0.1228,0.0089,0.7158,0.8316
2023021829,0.0513,0.0189,0.0324,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0004,0.0001,0.0513,0.0029,0.0002,0.0,0.0189
2023031899,0.9986,0.1031,0.8955,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0,0.0019,0.0042,0.0044,0.003,0.9986,0.0015,0.1031
2023031900,0.2374,0.0041,0.2333,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.004,0.0001,0.0041,0.2374,0.0002,0.0012,0.0033,0.0002
2023031909,0.5776,0.131,0.4466,1,Driving,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0001,0.0007,0.5776,0.0006,0.0008,0.0,0.0021,0.0026,0.131
2023031938,0.0398,0.0045,0.0353,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0005,0.0006,0.0045,0.0004,0.0002,0.0398,0.0009,0.0001,0.0001
2023031973,0.1764,0.0053,0.1711,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0017,0.0053,0.0,0.0001,0.1764,0.0007,0.0005
2023031990,0.074,0.0027,0.0713,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0005,0.0002,0.0,0.0007,0.0027,0.0003,0.074
2023032004,0.9962,0.2461,0.7501,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0025,0.0274,0.0326,0.2455,0.2195,0.0045,0.9962,0.2461,0.0301
2023032085,0.9933,0.0149,0.9784,1,Line of Fire,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0018,0.0001,0.0016,0.0038,0.0003,0.9933,0.002,0.0,0.0149
2023032153,0.7661,0.0134,0.7527,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0134,0.0,0.0126,0.7661,0.0001,0.0,0.0035,0.0
2023032196,0.9984,0.9874,0.011,3,Work Authorization | Confined Space | Hot Work,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0386,0.9874,0.0695,0.0715,0.5962,0.0022,0.0211,0.9984,0.0074
2023032216,0.0114,0.0066,0.0048,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0,0.0066,0.0114,0.0014,0.0019,0.0001,0.0
2023032237,0.7059,0.0067,0.6992,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0003,0.0009,0.0,0.7059,0.0004,0.0002,0.0067,0.0018,0.0002
2023032278,0.0089,0.0012,0.0077,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0,0.0089,0.0012,0.0002,0.0001,0.0,0.0005
2023032283,0.984,0.411,0.573,2,Working at Height | Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0001,0.0451,0.0051,0.0003,0.005,0.411,0.0015,0.984
2023032296,0.6634,0.0009,0.6625,1,Driving,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0003,0.0004,0.6634,0.0008,0.0002,0.0002,0.0002,0.0009,0.0006
2023032332,0.0196,0.0139,0.0057,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0011,0.0196,0.0,0.0002,0.0,0.0001,0.0139
2023032359,0.9981,0.0146,0.9835,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0146,0.0,0.0053,0.9981,0.0001,0.0,0.0017,0.0001
2023032400,0.9961,0.0927,0.9034,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0001,0.0098,0.0194,0.0007,0.0539,0.9961,0.0006,0.0927
2023032404,0.0053,0.0016,0.0037,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0005,0.0,0.0016,0.0053,0.0,0.0001,0.001,0.0
2023032407,0.0072,0.0001,0.0071,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0072
2023032509,0.0577,0.011,0.0467,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0,0.0577,0.0001,0.002,0.011,0.0001,0.0001
2023032554,0.5037,0.0552,0.4485,1,Driving,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0009,0.001,0.5037,0.0004,0.0002,0.0041,0.0001,0.0003,0.0552
2023032587,0.2725,0.07,0.2025,1,Driving,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0001,0.0001,0.2725,0.0002,0.0001,0.0025,0.0004,0.0001,0.07
2023032590,0.7048,0.0912,0.6136,1,Working at Height,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0001,0.0001,0.0912,0.0001,0.0001,0.0055,0.0011,0.7048
2023032692,0.3644,0.0559,0.3085,1,Line of Fire,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0065,0.0043,0.003,0.0074,0.0009,0.3644,0.0011,0.0007,0.0559
2023032769,0.4048,0.1886,0.2162,1,Working at Height,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0002,0.0004,0.1886,0.0003,0.0001,0.0005,0.0196,0.0058,0.4048
2023032802,0.0008,0.0004,0.0004,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0001,0.0008,0.0002,0.0004,0.0,0.0001,0.0001
2023032813,0.1311,0.0013,0.1298,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0002,0.001,0.0013,0.0001,0.0002,0.0,0.1311
2023032839,0.1018,0.0061,0.0957,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0005,0.0017,0.0006,0.001,0.1018,0.0061,0.0035,0.0009,0.0006
2023042913,0.999,0.0469,0.9521,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0469,0.0,0.0023,0.999,0.0002,0.0001,0.0032,0.0003
2023042956,0.0757,0.0532,0.0225,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0022,0.0018,0.0009,0.0479,0.0757,0.0,0.0532
2023043032,0.0196,0.0046,0.015,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0006,0.001,0.0196,0.0007,0.0,0.0033,0.0046,0.003
2023043040,0.0389,0.0175,0.0214,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0014,0.0147,0.0004,0.0389,0.0136,0.0175,0.0001,0.0005,0.0001
2023043132,0.0977,0.0282,0.0695,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.001,0.0084,0.0008,0.0179,0.0199,0.0029,0.0977,0.0282,0.0182
2023043137,0.0042,0.0038,0.0004,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0002,0.0018,0.0,0.0038,0.0,0.0,0.0042
2023043192,0.0162,0.0017,0.0145,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0001,0.0162,0.0,0.0017,0.0002,0.0,0.0003
2023043228,0.0704,0.0041,0.0663,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0704,0.0041,0.0004,0.0019,0.0,0.0006
2023043254,0.0655,0.0023,0.0632,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0001,0.0002,0.0001,0.0001,0.0655,0.0023,0.0012
2023043271,0.6428,0.0321,0.6107,1,Safe Mechanical Lifting,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0001,0.0001,0.0002,0.0321,0.0028,0.0013,0.6428,0.0003,0.0
2023043294,0.0197,0.0021,0.0176,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0,0.0197,0.0002,0.0021,0.0,0.0,0.0001
2023043375,0.0003,0.0003,0.0,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0,0.0003,0.0,0.0001,0.0003,0.0,0.0
2023043389,0.9979,0.0483,0.9496,1,Working at Height,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0009,0.003,0.0483,0.0024,0.0008,0.0005,0.0016,0.9979
2023043405,0.0109,0.0007,0.0102,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0109,0.0004,0.0007
2023043447,0.9577,0.3645,0.5932,2,Line of Fire | Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0024,0.0004,0.0003,0.3645,0.0163,0.9577,0.1117,0.0,0.0317
2023043455,0.9253,0.0286,0.8967,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0002,0.0001,0.0286,0.0021,0.0005,0.9253,0.006,0.0135
2023043569,0.9998,0.0582,0.9416,1,Working at Height,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.001,0.0019,0.0503,0.0171,0.0046,0.0115,0.0582,0.0216,0.9998
2023043617,0.0441,0.0284,0.0157,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0002,0.0,0.0284,0.0001,0.023,0.0011,0.0001,0.0441
2023043697,0.9989,0.0059,0.993,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0001,0.0019,0.0052,0.002,0.0014,0.9989,0.002,0.0059
2023043716,0.2509,0.0069,0.244,1,Working at Height,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0001,0.0001,0.0001,0.0005,0.0017,0.0069,0.0024,0.0001,0.2509
2023053885,0.0542,0.0011,0.0531,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0002,0.0,0.0011,0.0542,0.0,0.0001,0.0002,0.0004
2023053913,0.9957,0.9791,0.0166,2,Energy Isolation | Driving,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.1318,0.0905,0.9791,0.9957,0.0128,0.002,0.0257,0.0814,0.0065
2023053928,0.0013,0.0002,0.0011,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0013,0.0,0.0001,0.0,0.0,0.0002
2023053944,0.5615,0.2978,0.2637,2,Working at Height | Safe Mechanical Lifting,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0,0.0002,0.002,0.1698,0.0031,0.0,0.2978,0.0087,0.5615
2023053955,0.0588,0.0012,0.0576,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0002,0.0003,0.0,0.0002,0.0588,0.0009,0.0012
2023053963,0.9831,0.9465,0.0366,2,Energy Isolation | Hot Work,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0002,0.0644,0.0002,0.9831,0.9465,0.0,0.004,0.0381,0.0072
2023053976,0.9997,0.1107,0.889,1,Working at Height,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0013,0.0223,0.1107,0.0009,0.0003,0.0006,0.0057,0.9997
2023053981,0.0093,0.0008,0.0085,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0003,0.0002,0.0093,0.0001,0.0001,0.0003,0.0006,0.0008
2023054020,0.9934,0.0098,0.9836,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0,0.0098,0.0018,0.0004,0.0006,0.9934,0.0006,0.0052
2023054142,0.0768,0.0411,0.0357,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0002,0.0003,0.0009,0.0411,0.0033,0.0012,0.0768,0.0019,0.0219
2023054167,0.0037,0.0019,0.0018,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0001,0.0002,0.0,0.0019,0.0037,0.0003,0.0,0.0001
2023054177,0.0106,0.0063,0.0043,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0002,0.0001,0.0,0.0106,0.0001,0.0063,0.0001,0.0,0.0001
2023054216,0.605,0.1503,0.4547,1,Energy Isolation,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0003,0.0025,0.0,0.605,0.0225,0.0012,0.0002,0.0006,0.1503
2023054221,0.9986,0.0173,0.9813,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0104,0.0173,0.0079,0.9986,0.0134,0.0025,0.0012,0.0031,0.0099
2023054329,0.0043,0.0043,0.0,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0,0.0003,0.0009,0.0043,0.0006,0.0,0.0043
2023054368,0.162,0.0028,0.1592,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0002,0.0003,0.0001,0.162,0.0028,0.0,0.0
2023054464,0.1296,0.0678,0.0618,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0006,0.0019,0.0015,0.0678,0.0194,0.0044,0.006,0.0008,0.1296
2023054476,0.9987,0.0207,0.978,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0028,0.0207,0.0,0.9987,0.008,0.0004,0.0002,0.0012,0.0001
2023054490,0.5854,0.1148,0.4706,1,Energy Isolation,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0403,0.0344,0.1148,0.5854,0.0002,0.0218,0.0011,0.0064,0.0195
2023054495,0.0732,0.0047,0.0685,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0001,0.0,0.0036,0.0047,0.0732,0.0,0.0,0.0
2023054537,0.2323,0.0142,0.2181,1,Safe Mechanical Lifting,LOW,REJECTED_LOW_CONFIDENCE,UNKNOWN,0.0009,0.0016,0.0077,0.005,0.001,0.0142,0.2323,0.0014,0.0001
2023054548,0.9998,0.3853,0.6145,2,Working at Height | Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0017,0.0037,0.0587,0.3853,0.0086,0.0315,0.0271,0.0089,0.9998
2023054552,0.7299,0.0248,0.7051,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0001,0.0007,0.0005,0.0248,0.0022,0.0001,0.7299,0.0162,0.0003
2023054560,0.7128,0.0015,0.7113,1,Energy Isolation,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.0011,0.0,0.7128,0.0015,0.0001,0.0,0.0002,0.0003
2023054747,0.0268,0.004,0.0228,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0005,0.0003,0.0028,0.0009,0.0004,0.0268,0.004,0.0003,0.0001
2023054799,0.9981,0.013,0.9851,1,Driving,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0051,0.0037,0.9981,0.0022,0.0006,0.0019,0.0002,0.0058,0.013
2023054815,0.0011,0.0008,0.0003,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0003,0.0003,0.0,0.0011,0.0003,0.0008,0.0005,0.0
2023064831,0.0013,0.0007,0.0006,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0002,0.0006,0.0007,0.0002,0.0002,0.0004,0.0003,0.0013
2023064840,0.2458,0.1269,0.1189,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0017,0.0097,0.1269,0.0788,0.0001,0.0004,0.0021,0.0358,0.2458
2023064947,0.9993,0.1708,0.8285,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0003,0.1708,0.0001,0.0093,0.9993,0.0062,0.0047,0.0335,0.0007
2023064974,0.0222,0.0031,0.0191,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0004,0.0002,0.0001,0.0031,0.0,0.0222,0.0019,0.0,0.0001
2023064997,0.0222,0.0153,0.0069,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0007,0.002,0.0001,0.0222,0.0019,0.004,0.0004,0.0007,0.0153
2023065076,0.9969,0.0869,0.91,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0027,0.001,0.0869,0.0237,0.0028,0.0507,0.9969,0.0075,0.003
2023065081,0.0106,0.0039,0.0067,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0,0.0,0.0039,0.0002,0.0106,0.0013,0.0,0.0001
2023065128,0.9137,0.0133,0.9004,1,Safe Mechanical Lifting,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0,0.0001,0.0006,0.0041,0.0133,0.0028,0.9137,0.0004,0.0001
2023065137,0.8857,0.8722,0.0135,2,Safe Mechanical Lifting | Driving,MEDIUM,SENT_TO_HUMAN_REVIEW,UNKNOWN,0.0011,0.0005,0.8722,0.0045,0.0014,0.0003,0.8857,0.0593,0.0314
2023065142,0.9971,0.4463,0.5508,2,Driving | Working at Height,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.004,0.0015,0.9971,0.0184,0.0014,0.0361,0.0101,0.0017,0.4463
2023065180,0.1828,0.0247,0.1581,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0003,0.1828,0.0001,0.0009,0.0003,0.0001,0.0002,0.0247
2023065206,0.0458,0.0153,0.0305,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0002,0.0,0.0002,0.0078,0.0,0.0458,0.0153,0.0,0.0007
2023065217,0.0052,0.0019,0.0033,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0,0.0001,0.0052,0.0012,0.0019,0.0011,0.0,0.0008
2023065307,0.2286,0.1769,0.0517,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0017,0.0014,0.0357,0.0045,0.0021,0.1769,0.0729,0.0011,0.2286
2023065321,0.0113,0.004,0.0073,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0005,0.0015,0.0019,0.0001,0.0001,0.0005,0.0113,0.004,0.0001
2023065324,0.9982,0.2265,0.7717,1,Hot Work,HIGH,ACCEPT_MODEL_PREDICTED,MODEL_PREDICTED,0.0002,0.2265,0.0002,0.0028,0.9982,0.0021,0.0001,0.0112,0.0
2023065355,0.0468,0.003,0.0438,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0007,0.0003,0.0017,0.003,0.0,0.0468,0.0002,0.0,0.0023
2023065377,0.1599,0.0176,0.1423,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0,0.0004,0.0002,0.0046,0.0019,0.0001,0.1599,0.0146,0.0176
2023065378,0.138,0.0093,0.1287,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0001,0.0003,0.0013,0.0059,0.002,0.0002,0.138,0.002,0.0093
2023065389,0.071,0.0145,0.0565,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0003,0.0018,0.071,0.0093,0.0016,0.0007,0.0145,0.0015,0.0086
2023065425,0.015,0.0055,0.0095,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0014,0.015,0.0015,0.0036,0.0055,0.0025,0.0,0.0017,0.0013
2023065471,0.1885,0.0305,0.158,0,NONE,NO_PREDICTION,REJECTED_ZERO_LABELS,UNKNOWN,0.0005,0.0005,0.1885,0.0042,0.0001,0.0003,0.0305,0.0027,0.0037
